🚀 Starting server on port 8026
Listening on http://0.0.0.0:8026/ (http://localhost:8026/)
100
parse block 292702332,cost:123 ms
Invalid tokenAmount: 0, skipping transaction 5L4r1b29mKb7ySH3jVdnJzLm1nztuZZxpXnXGSmTkBd3FFS8Et4YZZkYfoSsQTyKwAuU7cvTFb1trxzFgEUHYv5u
quoteSymbol not support 9NG4i6ZaXzt1YjBQmKf2FxZXuUiTyQgQPGsHk6JLtLGu, skipping transaction 2Y3wZTpEZUBqVUP7ETfP86Rq344XhojJZwMvwQWHzw2Z5pvFPF14sa8cHwbg29ibTQyXxVWL9kvyEsXynshqnTFd
Invalid tokenAmount: 0, skipping transaction 3VMgPG82yJCtmpREHnZUQw3iyS1PbQgS7i7DxwCpKnjPquhLLbxyH8U8mUKwMoFzzRu6ViwSDUukh1YQEBCJxPiT
Invalid tokenAmount: 0, skipping transaction 2qvCzdjvUhjjqW5LrFoFH8BmnbSCJ94mnoQKQQn2FGjNTo8N65cxMHewztZ3rCeGNQotBw7h2bkLj28Bn3Vaw5oF
quoteSymbol not support JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN, skipping transaction 4Eb6jCMoisu3D1ydcRnkmVeULv4pJJBiMfKaactkDPDuVdmdRrFDDd2N3XL6QgvAqqiYExuVvTPRvJscjH3aKMcg
Invalid quoteAddress: undefined, skipping transaction 5pUUupuheUMRepRwyYKP2oDqEY3SZimLDDRVVcg1bmxJBnGrS7Zqh8vEk9dXaB3Y62yAT3GWCwZP3acuVUCgm7hr
Invalid quoteAddress: undefined, skipping transaction A1Mb3D1pFSwx8hSDMqiRQBk4imxRJxik9Nzs46rR3Jm1atVLv18BHZL5qHRiKNdge27akDrfDTyzDiis72bPLan
quoteSymbol not support BLLbAtSHFpgkSaUGmSQnjafnhebt8XPncaeYrpEgWoVk, skipping transaction 27AzHZ8xvmwBMBaMxGixSr4pLHUyeDhCrjBZdkiJ8HzsowuGmu1XXYA2V46frRFAUVQYAN3mq3ExviFARpAhrkBn
quoteSymbol not support G7Dg4UU9zTULPe44Um9JjLSsSDZFDiVy8aLhzQuGjPsW, skipping transaction ABS2STNHqmu4WVNigSQduYn5UyscstJQ8T9kJMUxYJ9YUGpTEyWLq5DrE3rVxcFxk6GknoFhC7fFh3AkjM13xLh
Invalid tokenAmount: 0, skipping transaction 44Vd83ZdqyNtkCu5hX1PJVxG7uUo4qytrkCAEhUPcjfevEZ87hWvQGxuRZNcAP4PWNFjx9ZWicagTnG1SemfV1mF
quoteSymbol not support ZEXy1pqteRu3n13kdyh4LwPQknkFk3GzmMYMuNadWPo, skipping transaction 3UaRZb4L6DmZc9KaB1goAL9FZnMpnxv7cEhhsyiUVRiVv9vts69ccoMe8M1pw5ZBKfKPks3bcSXzD7sxpj6rVtFX
✅ 插入 9671 条记录到 solana_history_data_new
HIGH PERFORMANCE: parse 100 blocks, cost: 4528 ms
[Port 8026] server total use, cost: 4528 ms
96
parse block 292699332,cost:19 ms
parse block 292699331,cost:39 ms
parse block 292699330,cost:46 ms
parse block 292699329,cost:57 ms
parse block 292699328,cost:9 ms
parse block 292699327,cost:39 ms
parse block 292699326,cost:32 ms
parse block 292699325,cost:60 ms
parse block 292699324,cost:82 ms
parse block 292699323,cost:57 ms
parse block 292699322,cost:34 ms
parse block 292699321,cost:34 ms
parse block 292699320,cost:42 ms
parse block 292699319,cost:37 ms
parse block 292699318,cost:52 ms
parse block 292699317,cost:21 ms
parse block 292699316,cost:83 ms
parse block 292699311,cost:24 ms
parse block 292699310,cost:45 ms
parse block 292699309,cost:48 ms
parse block 292699308,cost:26 ms
parse block 292699307,cost:45 ms
parse block 292699306,cost:119 ms
parse block 292699305,cost:71 ms
parse block 292699304,cost:45 ms
parse block 292699303,cost:64 ms
parse block 292699302,cost:11 ms
parse block 292699301,cost:9 ms
parse block 292699300,cost:34 ms
parse block 292699299,cost:45 ms
parse block 292699298,cost:50 ms
parse block 292699297,cost:71 ms
parse block 292699296,cost:68 ms
parse block 292699295,cost:54 ms
parse block 292699294,cost:11 ms
parse block 292699293,cost:1 ms
parse block 292699292,cost:11 ms
parse block 292699291,cost:13 ms
parse block 292699290,cost:25 ms
parse block 292699289,cost:27 ms
parse block 292699288,cost:43 ms
parse block 292699287,cost:37 ms
parse block 292699286,cost:36 ms
parse block 292699285,cost:47 ms
parse block 292699284,cost:57 ms
parse block 292699283,cost:15 ms
parse block 292699282,cost:37 ms
parse block 292699281,cost:40 ms
parse block 292699280,cost:28 ms
parse block 292699279,cost:45 ms
parse block 292699278,cost:40 ms
parse block 292699277,cost:30 ms
parse block 292699276,cost:53 ms
parse block 292699275,cost:64 ms
parse block 292699274,cost:64 ms
parse block 292699273,cost:47 ms
parse block 292699272,cost:83 ms
parse block 292699271,cost:25 ms
parse block 292699270,cost:45 ms
parse block 292699269,cost:49 ms
parse block 292699268,cost:39 ms
parse block 292699267,cost:70 ms
parse block 292699266,cost:45 ms
parse block 292699265,cost:6 ms
parse block 292699264,cost:26 ms
parse block 292699263,cost:60 ms
parse block 292699262,cost:55 ms
parse block 292699261,cost:49 ms
parse block 292699260,cost:34 ms
parse block 292699259,cost:44 ms
parse block 292699258,cost:28 ms
parse block 292699257,cost:34 ms
parse block 292699256,cost:56 ms
parse block 292699255,cost:15 ms
parse block 292699254,cost:19 ms
parse block 292699253,cost:25 ms
parse block 292699252,cost:14 ms
parse block 292699251,cost:48 ms
parse block 292699250,cost:36 ms
parse block 292699249,cost:34 ms
parse block 292699248,cost:43 ms
parse block 292699247,cost:60 ms
parse block 292699246,cost:65 ms
parse block 292699245,cost:37 ms
parse block 292699244,cost:40 ms
parse block 292699243,cost:80 ms
parse block 292699242,cost:48 ms
parse block 292699241,cost:58 ms
parse block 292699240,cost:33 ms
parse block 292699239,cost:28 ms
parse block 292699238,cost:57 ms
parse block 292699237,cost:47 ms
parse block 292699236,cost:37 ms
parse block 292699235,cost:44 ms
parse block 292699234,cost:28 ms
parse block 292699233,cost:116 ms
quoteSymbol not support DogC4JhFWEPGxVYEkBzWfX4cKSnEdZC3YbTqMEdYaEdi, skipping transaction 2NR66zDBquthU9v8FZCuP4F8RZrG9UXAQJukGCfEHnqiJM6bBHTajhSn8fCSJ4GkJ5HVenG659awJfKnUocnx8SN
Invalid quoteAmount: 0, skipping transaction XZvtbttsmq2f7JXYzLcsLvGv9frkcqQTF75wJgTZRX8dZTLtJzZQnvbWDdXQ7aVxXMoBS7hqLMmEMNjbjZWo5Je
quoteSymbol not support HJBHJPL6QZ5wq5sXEsEmMNPLZqxJKsQBHiRF3Hj3pump, skipping transaction 5SjSVANPDS3vPrQm6n6MT7h5vEQGrsMaxAyYFLR19Q25wwzNefxrrFhAo8qCECVKKqC58Pjz52nX7zqyBewQVd1f
Invalid quoteAmount: 0, skipping transaction 4cPK8Gdm1mnoASmYBgVZ2reRx7dHcYBo33Ek1XgDgFEgiDzWE2edmmKC1rVAa2avSBkyknu4DsCUgWtCE63iDwTQ
Invalid tokenAmount: 0, skipping transaction 2SJJxAaTRNJ4yKpY7zNPLPt4q9fNHvjUp9n4ZZ8s46aZy99WkB9EHzzCxAjvZxqazAsMafxe293t89RNmEFzZtwM
Invalid tokenAmount: 0, skipping transaction 2ncQR8RAd5TK3t5cKcQMQ55R6gd2RgnUUZ5JPuRvPovCsRMMJpMUoR8aS98vroYqU8YmLcBKiBjJCfCzCmenDCKQ
Invalid tokenAmount: 0, skipping transaction 3hZ95aYJutAQQ9vwtBRe3ZhFMXnpaeR3m8PwWXAcASkX18uvTj1KS6z6PTXjtBovSWmsK9WABXwCPv42tcv69npQ
quoteSymbol not support EGJNUmvYftgxPDD39ETZmMeS5Stch9j83tU83zBNpump, skipping transaction VqffGwoT4Qr35QKpMUvJeZybEFEFJMYKHgMyd5GZhXPimWm18z7UrEykJ7xKqgFp43tgDACrS9H2AmBjV9csLnb
Invalid quoteAddress: undefined, skipping transaction HtVNVPzah8Gz4XgECZ85y71CrKd1mpawtKr5s5mwJYA8aeL6dttdU9nu7jQpT89xuKfzp51eryNKLwsBv7pZvja
quoteSymbol not support orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE, skipping transaction 5RqaCaezHJ7H9PnRDFpDV1pJZHWHSuHsLTkCSCJugMCRbJ9gKZi5sWvD6QFNNPZv9dodzJYhX6EzpTqiZtdh4Q81
quoteSymbol not support orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE, skipping transaction 5RqaCaezHJ7H9PnRDFpDV1pJZHWHSuHsLTkCSCJugMCRbJ9gKZi5sWvD6QFNNPZv9dodzJYhX6EzpTqiZtdh4Q81
quoteSymbol not support CgC2GUe2GFxab4FhsU83sAJfJ9L1GSjBbaaXFX43GHge, skipping transaction 2HWoxAz4wLpD6PNZj9A1oETQcnzfHRjognMyCepcdFQ33LfEmkvAeAuP4Jftsa2ZvYmek5kahTLVcyDazGnstJYh
quoteSymbol not support 85VBFQZC9TZkfaptBWjvUw7YbZjy52A6mjtPGjstQAmQ, skipping transaction 2wro5MYGgATe6z7CJznEEtnCgpifMmjd7ynaKug6HvaqCiYvdgKBT85ux3z9Fr8nwj1yNB4jSa1VJw1bFVFctfDF
quoteSymbol not support GVpGnrCCV5C5Fd1KDRpsvzhwBFKtrsPMYWkg12Qkpump, skipping transaction 5rQkedYi5Uzg7HtAg2dpgik8ahszkHmW64A5MVwqF1wY1M1UHeUa3q7ecvtv6R7Jrp7mkNHUqjskdv8PtkZe4NEP
quoteSymbol not support 2TgzyxGRfCz7EJQb7daUz6sZgwvVYkZBdJtFDeHopump, skipping transaction 5Jd9JXMvsoSZQdjaXkAFhToMTuZZFneUe1N5cPPhynaHNNiodNhcEoAwmSVc4xgvWrHbDrdLxDo6ep4rS2DLrL2F
quoteSymbol not support 5SD4mnz5kNhnAmVQKKX911XBY6RJcqCD4pkH699bP5U3, skipping transaction 3jsHxh9JyFWAU6hLhP77tkvhzgpK5UWsSXmpMkBAsBvRX37vNzGHFLXN378oeJBYxaBCx9rf9cUSpdgdwqnQBVm8
Invalid tokenAmount: 0, skipping transaction 3SNTgjTwqhd4h9qLLLCU6RUPrkoWWj3HMt5ET48P5Kc4PEUe86cNWMLd5Jj6QNWUwg5sdK32odjXzeNbrzwpFHvg
✅ 插入 7528 条记录到 solana_history_data_new
HIGH PERFORMANCE: parse 96 blocks, cost: 4518 ms
[Port 8026] server total use, cost: 4518 ms
96
parse block 292695932,cost:48 ms
parse block 292695931,cost:71 ms
parse block 292695930,cost:98 ms
parse block 292695929,cost:61 ms
parse block 292695928,cost:41 ms
parse block 292695927,cost:55 ms
parse block 292695926,cost:53 ms
parse block 292695925,cost:27 ms
parse block 292695924,cost:49 ms
parse block 292695923,cost:36 ms
parse block 292695922,cost:25 ms
parse block 292695921,cost:22 ms
parse block 292695920,cost:80 ms
parse block 292695919,cost:26 ms
parse block 292695918,cost:58 ms
parse block 292695917,cost:39 ms
parse block 292695916,cost:45 ms
parse block 292695915,cost:67 ms
parse block 292695914,cost:49 ms
parse block 292695913,cost:38 ms
parse block 292695912,cost:55 ms
parse block 292695911,cost:40 ms
parse block 292695910,cost:51 ms
parse block 292695909,cost:103 ms
parse block 292695908,cost:30 ms
parse block 292695907,cost:98 ms
parse block 292695906,cost:41 ms
parse block 292695905,cost:28 ms
parse block 292695904,cost:48 ms
parse block 292695903,cost:58 ms
parse block 292695902,cost:44 ms
parse block 292695901,cost:36 ms
parse block 292695900,cost:49 ms
parse block 292695899,cost:46 ms
parse block 292695898,cost:33 ms
parse block 292695897,cost:39 ms
parse block 292695896,cost:21 ms
parse block 292695895,cost:45 ms
parse block 292695894,cost:27 ms
parse block 292695893,cost:37 ms
parse block 292695892,cost:82 ms
parse block 292695891,cost:41 ms
parse block 292695890,cost:62 ms
parse block 292695889,cost:19 ms
parse block 292695888,cost:27 ms
parse block 292695887,cost:57 ms
parse block 292695886,cost:42 ms
parse block 292695885,cost:27 ms
parse block 292695884,cost:42 ms
parse block 292695883,cost:24 ms
parse block 292695882,cost:57 ms
parse block 292695881,cost:53 ms
parse block 292695880,cost:40 ms
parse block 292695879,cost:35 ms
parse block 292695878,cost:85 ms
parse block 292695877,cost:66 ms
parse block 292695876,cost:50 ms
parse block 292695875,cost:46 ms
parse block 292695874,cost:42 ms
parse block 292695873,cost:104 ms
parse block 292695872,cost:103 ms
parse block 292695871,cost:27 ms
parse block 292695870,cost:39 ms
parse block 292695869,cost:26 ms
parse block 292695868,cost:46 ms
parse block 292695867,cost:60 ms
parse block 292695866,cost:42 ms
parse block 292695865,cost:43 ms
parse block 292695864,cost:63 ms
parse block 292695863,cost:71 ms
parse block 292695862,cost:75 ms
parse block 292695861,cost:8 ms
parse block 292695860,cost:27 ms
parse block 292695855,cost:95 ms
parse block 292695854,cost:33 ms
parse block 292695853,cost:48 ms
parse block 292695852,cost:6 ms
parse block 292695851,cost:35 ms
parse block 292695850,cost:32 ms
parse block 292695849,cost:53 ms
parse block 292695848,cost:37 ms
parse block 292695847,cost:97 ms
parse block 292695846,cost:40 ms
parse block 292695845,cost:50 ms
parse block 292695844,cost:34 ms
parse block 292695843,cost:44 ms
parse block 292695842,cost:34 ms
parse block 292695841,cost:49 ms
parse block 292695840,cost:127 ms
parse block 292695839,cost:3 ms
parse block 292695838,cost:13 ms
parse block 292695837,cost:27 ms
parse block 292695836,cost:67 ms
parse block 292695835,cost:80 ms
parse block 292695834,cost:90 ms
parse block 292695833,cost:63 ms
quoteSymbol not support EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm, skipping transaction 2mXqG3nvH9vdnbEt633uqrGgphCZNrkdNQshf4tWZ8EHYz5jEmhfkvpabg8Fh7f5LcP1GGENeg82SLvvfm531zwe
quoteSymbol not support AZsHEMXd36Bj1EMNXhowJajpUXzrKcK57wW4ZGXVa7yR, skipping transaction 23FkXfZqF6X6xsbXo6xPLFV21jze4bYhdXtmvcw2cSHSXqgssFAv3dayNvefspdqcHowwCr8SztuTqg6KYbD1ZbM
quoteSymbol not support EGJNUmvYftgxPDD39ETZmMeS5Stch9j83tU83zBNpump, skipping transaction 3dBKXvY6T5Wzj8MxCTu7qK6xzm6HDMDwEGFk5JNvSU5zRHqmPQcbQkT7nHGyJGRW6PMUxUc5tP7TRakyb28nX1q9
quoteSymbol not support AtakVE4hj5KgbS58YzmCYrUwRqMNCnwaamUckk2Zpump, skipping transaction 51bZKvYerH8xsdPZihtcBh66sXPxq5nnFfurEsH7VbGeXNN89kTjsN1XrEsBdJ5FKMGgYzVTEByH4veqUyZo6pro
Invalid quoteAmount: 0, skipping transaction 46VcRBgfTRewpjZYEfMSPqJMbEtzhvZFWR5MCMnYUxAzP7wEj2j6xPJU5Rvj1PQY7TT3s63czisSzwiyEChTHR6e
Invalid tokenAmount: 0, skipping transaction 3EvwK1ZYbSToi7QHxXRqnq1mTdyDD1kPtAWKLjHeVbdWDT8qSc5rhwMdiwsvK1hVbshqPFU6G6VnycwdE3fv4z7U
Invalid tokenAmount: 0, skipping transaction UE4MhTVSkiVU4r8bMKGvAd13ZjJeLhnyHeVMtJgBRRpPUP9tCsgmg9dvC1g5kxDuTk6k8RNEhyHHPtz6BANZ5eg
quoteSymbol not support JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN, skipping transaction 1iCUHvZ1wZiWAZKCje4j2oRJmyNreVkfnX9AvZdLZPYQnfWovNgzUm5LavwxFHSqLLRxU6HsZmmE2CtXEsB1Pz
quoteSymbol not support AZsHEMXd36Bj1EMNXhowJajpUXzrKcK57wW4ZGXVa7yR, skipping transaction Q2q4fat282vrizmChF7EHfaogsykHc2YFK7CbejqvusRLK8BnDV1chjXBrCKfciAtMSBkiLanJzzNyxfSiihqCP
Invalid tokenAmount: 0, skipping transaction 5mDxwd7MNGTw6Ro4mvE4iTGU6at1DzE5XmBQMT3WvEEPTc5h9oi3SYzPHszhPRQmfwApPftwCEyAacHy4AmaS7qQ
Invalid tokenAmount: 0, skipping transaction 2rzADD9EmW9nXcwDnTVipC7fXad8LxSMSvxNS4bjRmCwTjVoXoURJujGKwmP5rJA2CPnbhdgWk6ox5LadUTkjVyf
✅ 插入 11107 条记录到 solana_history_data_new
HIGH PERFORMANCE: parse 96 blocks, cost: 5180 ms
[Port 8026] server total use, cost: 5181 ms
94
parse block 292691832,cost:102 ms
parse block 292691831,cost:33 ms
parse block 292691830,cost:34 ms
parse block 292691829,cost:18 ms
parse block 292691828,cost:28 ms
parse block 292691827,cost:59 ms
parse block 292691826,cost:84 ms
parse block 292691825,cost:53 ms
parse block 292691824,cost:49 ms
parse block 292691823,cost:0 ms
parse block 292691822,cost:1 ms
parse block 292691821,cost:17 ms
parse block 292691820,cost:4 ms
parse block 292691819,cost:36 ms
parse block 292691818,cost:54 ms
parse block 292691817,cost:62 ms
parse block 292691816,cost:50 ms
parse block 292691815,cost:14 ms
parse block 292691814,cost:5 ms
parse block 292691813,cost:12 ms
parse block 292691812,cost:9 ms
parse block 292691811,cost:33 ms
parse block 292691810,cost:39 ms
parse block 292691809,cost:49 ms
parse block 292691808,cost:76 ms
parse block 292691807,cost:28 ms
parse block 292691806,cost:15 ms
parse block 292691805,cost:20 ms
parse block 292691804,cost:36 ms
parse block 292691799,cost:38 ms
parse block 292691798,cost:25 ms
parse block 292691797,cost:41 ms
parse block 292691796,cost:50 ms
parse block 292691795,cost:36 ms
parse block 292691794,cost:44 ms
parse block 292691793,cost:30 ms
parse block 292691792,cost:44 ms
parse block 292691791,cost:11 ms
parse block 292691790,cost:6 ms
parse block 292691789,cost:15 ms
parse block 292691788,cost:44 ms
parse block 292691787,cost:82 ms
parse block 292691786,cost:6 ms
parse block 292691785,cost:20 ms
parse block 292691784,cost:64 ms
parse block 292691783,cost:43 ms
parse block 292691782,cost:44 ms
parse block 292691781,cost:39 ms
parse block 292691780,cost:30 ms
parse block 292691779,cost:57 ms
parse block 292691778,cost:4 ms
parse block 292691777,cost:41 ms
parse block 292691776,cost:73 ms
parse block 292691775,cost:31 ms
parse block 292691774,cost:32 ms
parse block 292691773,cost:58 ms
parse block 292691772,cost:7 ms
parse block 292691771,cost:0 ms
parse block 292691770,cost:36 ms
parse block 292691769,cost:11 ms
parse block 292691768,cost:80 ms
parse block 292691767,cost:59 ms
parse block 292691766,cost:37 ms
parse block 292691765,cost:44 ms
parse block 292691764,cost:17 ms
parse block 292691763,cost:32 ms
parse block 292691762,cost:106 ms
parse block 292691761,cost:126 ms
parse block 292691759,cost:11 ms
parse block 292691758,cost:53 ms
parse block 292691757,cost:58 ms
parse block 292691756,cost:39 ms
parse block 292691755,cost:5 ms
parse block 292691754,cost:53 ms
parse block 292691753,cost:34 ms
parse block 292691752,cost:35 ms
parse block 292691751,cost:90 ms
parse block 292691750,cost:7 ms
parse block 292691749,cost:42 ms
parse block 292691748,cost:33 ms
parse block 292691747,cost:28 ms
parse block 292691746,cost:44 ms
parse block 292691745,cost:32 ms
parse block 292691744,cost:25 ms
parse block 292691743,cost:77 ms
parse block 292691742,cost:37 ms
parse block 292691741,cost:35 ms
parse block 292691740,cost:109 ms
parse block 292691739,cost:32 ms
parse block 292691738,cost:36 ms
parse block 292691737,cost:51 ms
parse block 292691735,cost:25 ms
parse block 292691734,cost:28 ms
parse block 292691733,cost:41 ms
quoteSymbol not support 4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R, skipping transaction 4KHeaiktYYBa682XLMqMtjHSRrE5YyVrEs5fyXPvrypQW81vpCo1bQyekqGwUqTU15MHLhtZoyeCbjrm33VFNGDE
quoteSymbol not support J4kisnm6yA9gHXhyCmmoFEV8C4eTnHDKBC4Tcd6upump, skipping transaction 3AjdeYW2R6dvWobVoDF2irxeBQY3Ha7VfBXHsegxkXjcuESwnF4CqXSAKAMPwRUy9ucct7w9VqHJYhNSatswLxij
quoteSymbol not support 4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R, skipping transaction xb9DpbNnvruhncBsfktqGaPeBFhkrdYjbpk3iyTTbm9weooyY9bPmWRFWuXqMDN9hgc8sTitVHViWRzoULyR9qe
quoteSymbol not support 57HhsWjDeJLnv6rRPfUy3ahnijuKtjP3FP3hDUfepump, skipping transaction MKNYhEwCagtemCdBJdmsJGvaExNkbV14qF8TpehCWH6ps1q8D4JGZS9ZsAA8KBax69gy3xJq69GJoEBWV9bjxKA
Invalid quoteAddress: undefined, skipping transaction 5K37R7iYm2PE6kfmaCbsLXsvMSHrfjw4oDGX6ky5aJGBonieNXo3F6KLZ9dnnTDgB1gU2McGZURpeALAVwsyR2kj
quoteSymbol not support SNSNkV9zfG5ZKWQs6x4hxvBRV6s8SqMfSGCtECDvdMd, skipping transaction 21JHCXXCjAMComSu8iWWV9j5hRjTYRXzbQbBLSUJS5weoRSAu2UY3FhJ6i66ALJYEqUweFscszsppSXw5v2t6wRk
quoteSymbol not support 2niLT8fZQi8GDJQWs8SUWu3uxnRMMAwHzFPPZ8C8pump, skipping transaction 2EiZyhdsfa1hKNScnBdEtJny6cVyaLKVqgS12FBiTM5kz62Jq3yG6KsMbT7cg6YL5gnzXqU8t6FiyxY2kyjYr3Zk
Invalid tokenAmount: 0, skipping transaction 5gLPZA9NKqccqg56sdQkEKb6wqVqqCdyaSgTrVGnDyGZSKrzzbU7SLdTDmD2kyvbxw7NQrpGxndr468nFqCmAbKa
Invalid tokenAmount: 0, skipping transaction 3zGhw2kTCrftbdJ75ssBSzzrCaNhKNPf4CcVmGyMiiGRYL3fZMhEPPHaAw1oHrC3gH76ZWygkjKbtwgWgMBwLvGS
Invalid quoteAmount: 0, skipping transaction 4Dp4gTkGQjc2KuxLvchwSYBxADaGfLitEbk7KFZqobdX7Ym9w92bZMUL5CwYsxowbaMvFwvawuKxw3yNt4QKVntB
Invalid quoteAmount: 0, skipping transaction 2uRVrie7sGPFbcKgUykfneUu1zKJ98V2Han2Zifj7Uez7DvnqpoRWkvDfTnaTHfnTS4XY1zEs1mHgWp9FhXHrvKX
Invalid quoteAmount: 0, skipping transaction 4NnhUxMXGRcwGBTJRqAARWB4dsymmX45MzLDsug5CgWnMcEy1ZLVSBLdXtpzXmG5ZFb5HLYv1cV2Lam6AXnsRMKj
quoteSymbol not support 5hNH9FH4AgQ9AVp7vVxydyvSH6MXUpqAFvss1YgZpump, skipping transaction 4z91NQycCypfoXh65b4if7ShiLCekxziWgZoAodnPAsMj1zfjZ876duYkHphLBbu3jE6n23azmydJNfTTySRi6u2
Invalid tokenAmount: 0, skipping transaction 4QgBpsT9LfWxqHSq3sm9GAv3biFzsV2NgqzG1fFyK6jkNiNv8c4Zhu9mzQNYiJeMzinLZhcH4dS6RNwiF79bUAz8
quoteSymbol not support AiYhnwWiqbdSiEHgAzqrurcdoZx4V21mnuMt5ps2pump, skipping transaction 463qycorpx5Rxua3TRQpw3Y7Ar84kyqQ4nCHNviiyVWH94GiyBZeNPDXpg1Qiu7HVXwxc83vZ5FfpSYwbJJSAPzr
✅ 插入 7914 条记录到 solana_history_data_new
HIGH PERFORMANCE: parse 94 blocks, cost: 4089 ms
[Port 8026] server total use, cost: 4089 ms
96
parse block 292690332,cost:70 ms
parse block 292690331,cost:13 ms
parse block 292690330,cost:19 ms
parse block 292690329,cost:21 ms
parse block 292690328,cost:35 ms
parse block 292690327,cost:10 ms
parse block 292690326,cost:27 ms
parse block 292690325,cost:43 ms
parse block 292690324,cost:55 ms
parse block 292690323,cost:50 ms
parse block 292690322,cost:85 ms
parse block 292690321,cost:22 ms
parse block 292690320,cost:40 ms
parse block 292690319,cost:46 ms
parse block 292690318,cost:33 ms
parse block 292690317,cost:37 ms
parse block 292690316,cost:23 ms
parse block 292690315,cost:7 ms
parse block 292690314,cost:51 ms
parse block 292690313,cost:20 ms
parse block 292690312,cost:10 ms
parse block 292690311,cost:49 ms
parse block 292690310,cost:63 ms
parse block 292690309,cost:71 ms
parse block 292690308,cost:31 ms
parse block 292690307,cost:35 ms
parse block 292690306,cost:58 ms
parse block 292690305,cost:49 ms
parse block 292690304,cost:37 ms
parse block 292690303,cost:43 ms
parse block 292690302,cost:52 ms
parse block 292690301,cost:41 ms
parse block 292690300,cost:20 ms
