🚀 Starting server on port 8012
Listening on http://0.0.0.0:8012/ (http://localhost:8012/)
92
parse block 292702932,cost:156 ms
Invalid tokenAmount: 0, skipping transaction 5eAR9rYNLuVrEmUn6AT4oTXbuszVpof9ePW8Cvjzz9ctw7qzimWhBMwtHTqx6epDouKywJdLQRvXL26bK6vfo3fm
Invalid quoteAmount: 0, skipping transaction 3NFaLipzCFdxbh78efyH2sXC2B66hFGXzyZfVu5tiDvEvArY6TEYcgtTaGp5KArbjNX2CNP47Dh4P2zeNB8KRL5z
Invalid tokenAmount: 0, skipping transaction 4bb8NDanJtxancPonCYfz9ZpU4dZShFgDoWKzkVySXSNhYpZb1XdZNBLYjT3bico9skH3bgcYrEyQuVHoXqEEaPP
Invalid quoteAmount: 0, skipping transaction 5EhQWwW6XmvH5Bc8ddHWNWQZo5uQsYU16EsuP8NxaWbVaTrNwQ6rXHdTHXwQLTRhRcUdEQPhUKMPRDjaFTZGhWnF
Invalid quoteAmount: 0, skipping transaction 62bCzphuxfvgncc47BjxnYmmRM8WnPc32uscNCuoAJtgEpGc3CRKTYwFhj3r2FTKFd13aTuAJj8mqN7papPT7Sm2
Invalid tokenAmount: 0, skipping transaction 2gTAxv7B3BJJKZybVw2dRroLKx7BHafXvECGYeJzEJPd1kRgN2BTygKxrgDct8QDGMw2ffJqdixgLw5nKCfPovLv
Invalid tokenAmount: 0, skipping transaction 4m7i515ah71VfiFVXMrXJq368vjUFff4MCiQZBtsJK8c6m59LJPVFPi7uKyeHCNeWvsqp8nit6nFQmLXvDzWdBvD
✅ 插入 8592 条记录到 solana_history_data_new
HIGH PERFORMANCE: parse 96 blocks, cost: 4249 ms
[Port 8012] server total use, cost: 4249 ms
96
parse block 292696332,cost:39 ms
parse block 292696331,cost:49 ms
parse block 292696330,cost:32 ms
parse block 292696329,cost:39 ms
parse block 292696328,cost:44 ms
parse block 292696327,cost:133 ms
parse block 292696326,cost:58 ms
parse block 292696325,cost:54 ms
parse block 292696324,cost:27 ms
parse block 292696323,cost:89 ms
parse block 292696322,cost:28 ms
parse block 292696321,cost:23 ms
parse block 292696320,cost:52 ms
parse block 292696319,cost:63 ms
parse block 292696318,cost:29 ms
parse block 292696317,cost:28 ms
parse block 292696316,cost:35 ms
parse block 292696315,cost:58 ms
parse block 292696314,cost:46 ms
parse block 292696313,cost:29 ms
parse block 292696312,cost:52 ms
parse block 292696311,cost:39 ms
parse block 292696310,cost:43 ms
parse block 292696309,cost:18 ms
parse block 292696308,cost:21 ms
parse block 292696307,cost:83 ms
parse block 292696306,cost:48 ms
parse block 292696305,cost:21 ms
parse block 292696304,cost:20 ms
parse block 292696303,cost:45 ms
parse block 292696302,cost:37 ms
parse block 292696301,cost:39 ms
parse block 292696300,cost:23 ms
parse block 292696295,cost:52 ms
parse block 292696294,cost:20 ms
parse block 292696293,cost:43 ms
parse block 292696292,cost:62 ms
parse block 292696291,cost:56 ms
parse block 292696290,cost:50 ms
parse block 292696289,cost:33 ms
parse block 292696288,cost:60 ms
parse block 292696287,cost:27 ms
parse block 292696286,cost:53 ms
parse block 292696285,cost:65 ms
parse block 292696284,cost:83 ms
parse block 292696283,cost:67 ms
parse block 292696282,cost:72 ms
parse block 292696281,cost:48 ms
parse block 292696280,cost:76 ms
parse block 292696279,cost:59 ms
parse block 292696278,cost:80 ms
parse block 292696277,cost:29 ms
parse block 292696276,cost:42 ms
parse block 292696275,cost:86 ms
parse block 292696274,cost:48 ms
parse block 292696273,cost:44 ms
parse block 292696272,cost:42 ms
parse block 292696271,cost:38 ms
parse block 292696270,cost:33 ms
parse block 292696269,cost:51 ms
parse block 292696268,cost:25 ms
parse block 292696267,cost:60 ms
parse block 292696266,cost:35 ms
parse block 292696265,cost:36 ms
parse block 292696264,cost:57 ms
parse block 292696263,cost:25 ms
parse block 292696262,cost:41 ms
parse block 292696261,cost:25 ms
parse block 292696260,cost:64 ms
parse block 292696259,cost:74 ms
parse block 292696258,cost:79 ms
parse block 292696257,cost:55 ms
parse block 292696256,cost:47 ms
parse block 292696255,cost:130 ms
parse block 292696254,cost:6 ms
parse block 292696253,cost:8 ms
parse block 292696252,cost:16 ms
parse block 292696251,cost:82 ms
parse block 292696250,cost:39 ms
parse block 292696249,cost:10 ms
parse block 292696248,cost:50 ms
parse block 292696247,cost:10 ms
parse block 292696246,cost:12 ms
parse block 292696245,cost:33 ms
parse block 292696244,cost:19 ms
parse block 292696243,cost:85 ms
parse block 292696242,cost:33 ms
parse block 292696241,cost:48 ms
parse block 292696240,cost:39 ms
parse block 292696239,cost:27 ms
parse block 292696238,cost:55 ms
parse block 292696237,cost:127 ms
parse block 292696236,cost:8 ms
parse block 292696235,cost:35 ms
parse block 292696234,cost:17 ms
parse block 292696233,cost:21 ms
quoteSymbol not support zVTMqmViptbSiVf1Hert3qrXK1FjcZujzxhgPbbpump, skipping transaction huiCQRr1o1vQHe4bwYoTgUNeVuYkuc3F6aHZJjXMcaaKUH78EoTA4cvztvYUTcczmqohRZeqA4NnRLTYmUV2dWR
quoteSymbol not support 85VBFQZC9TZkfaptBWjvUw7YbZjy52A6mjtPGjstQAmQ, skipping transaction N1dVaW6K2J9UmSZG95csK49dZhhkSDiEpyQe4YdNvB4X9b4Up3dWLRg2TmQNPpEwfU7hSozgifYTaTPgqPSghLo
Invalid tokenAmount: 0, skipping transaction 2P73T6ZYfMpBYzKjJ1mHosy5q5H9iG86zNNcTnTGFo2rJDgmfPYQTyBGzFzmyhyhyVkA6cSudty5aNKZJRgN6n4L
Invalid quoteAmount: 0, skipping transaction 5VwmU1QspAfTnKH1N6uioh6iUPhkpVt5qV3mRPGs83PHxwPtk1j8EBFdm37RCGNKnQ9rmDU9VkRcA8jra9kp3i3o
quoteSymbol not support 85VBFQZC9TZkfaptBWjvUw7YbZjy52A6mjtPGjstQAmQ, skipping transaction 2tfyh2n1eR8ZGGfzDmeEqrho6hu43VhfP58EbQtDzb1qSMDNSnq5n5JJJX46XKtMBqQHzCKEMGD5tRP1rCZbrxZC
quoteSymbol not support AZsHEMXd36Bj1EMNXhowJajpUXzrKcK57wW4ZGXVa7yR, skipping transaction 4fxHKkC4qUFtuMmtwdJrGA7tZv8iz2Hug6vtiD8GX4itJLeuvHHCi3m2VVcvX1hqMjjPvZBypnQkoLU4aBifqX3
quoteSymbol not support 6asRuqr7yJtqDaqRcPBL5A3J8Q5LyuQt6tqy1N5cpump, skipping transaction 4K5qVyv1RdRE6jtXHo77Uonw6BxYvu3BTRiDjFkdmKGLqS3N3ZyyovPHQZBKwgWz9MWpSTjJaD9SYgnENy4Ea2aB
Invalid tokenAmount: 0, skipping transaction 2f53Ya5ECPb8ZFzbfnKVxuHBG1PggJqHnjHka9XSHr19Z1ms1J8zhqFtGxMef99tvr4i17kdL6aT4BuGKhve7tx1
quoteSymbol not support 85VBFQZC9TZkfaptBWjvUw7YbZjy52A6mjtPGjstQAmQ, skipping transaction 2NuMMVEVmz5MyRazRr3Y8NMwxUb5fsfhNrkjnvnMUg4epSbNsWavwga3yUzQrWetdUNxetDeuQFCiqXWRh4TJwhu
Invalid tokenAmount: 0, skipping transaction XQxtVwfcw8eVWGJFXj2qXpeVE6mrFbyXefssChp4EbdVox9KgriHQDpfEqjS135rWyLvSYpLA3tNufhPdvpEn8B
quoteSymbol not support 85VBFQZC9TZkfaptBWjvUw7YbZjy52A6mjtPGjstQAmQ, skipping transaction 5wM1bWk1FeCjTR7jGTH3EkFstBUcZkQ7XYwzFFG3wYzpse11QcgsXNW5jk6u7dXQqgRJCWX2FjNV8LED9iHDnBCL
Invalid tokenAmount: 0, skipping transaction 2o2M6edq2f4qCohkakSLc8uekKZwtvvuAedM5H26iibnES9JFz8jFcFdNpjLBRFEgK3c7Kuf4nk2EBJ64sLDsZPM
Invalid tokenAmount: 0, skipping transaction 97TorMPWzrPuVxKf5dfpQTgKiAqoE2gj1s3LsbWBEZoiZHw41JxRx1puJaqJ2AR5EqSSxehHZ28BJb47LPZetem
Invalid tokenAmount: 0, skipping transaction 2GH1yiyPaJncgphVeNfqtDonMAwhT6m8WKFfKaBjiHsqdxnPvckzKLGxFBdkuySYuqihZUBn3XSXBHr4tGhBRhk3
Invalid tokenAmount: 0, skipping transaction 3EMjjkhpi8NCYwqUy7CATBYQq8eUfwQgX81TMZGBzaHPoUS3ogSv8UrNaA8L4MEHyLDW9re5sNK38nCamaGCWJbV
✅ 插入 10655 条记录到 solana_history_data_new
HIGH PERFORMANCE: parse 96 blocks, cost: 4881 ms
[Port 8012] server total use, cost: 4881 ms
96
parse block 292694032,cost:29 ms
parse block 292694031,cost:30 ms
parse block 292694030,cost:45 ms
parse block 292694029,cost:30 ms
parse block 292694028,cost:44 ms
parse block 292694027,cost:23 ms
parse block 292694026,cost:46 ms
parse block 292694025,cost:29 ms
parse block 292694024,cost:31 ms
parse block 292694023,cost:41 ms
parse block 292694022,cost:60 ms
parse block 292694021,cost:38 ms
parse block 292694020,cost:26 ms
parse block 292694019,cost:42 ms
parse block 292694018,cost:52 ms
parse block 292694017,cost:47 ms
parse block 292694016,cost:67 ms
parse block 292694015,cost:54 ms
parse block 292694014,cost:37 ms
parse block 292694013,cost:48 ms
parse block 292694012,cost:14 ms
parse block 292694011,cost:83 ms
parse block 292694010,cost:86 ms
parse block 292694009,cost:37 ms
parse block 292694008,cost:15 ms
parse block 292694007,cost:67 ms
parse block 292694006,cost:41 ms
parse block 292694005,cost:43 ms
parse block 292694004,cost:19 ms
parse block 292694003,cost:36 ms
parse block 292694002,cost:54 ms
parse block 292694001,cost:30 ms
parse block 292694000,cost:31 ms
parse block 292693999,cost:102 ms
parse block 292693998,cost:62 ms
parse block 292693997,cost:35 ms
parse block 292693996,cost:46 ms
parse block 292693995,cost:11 ms
parse block 292693994,cost:31 ms
parse block 292693993,cost:33 ms
parse block 292693992,cost:35 ms
parse block 292693991,cost:27 ms
parse block 292693990,cost:68 ms
parse block 292693989,cost:35 ms
parse block 292693988,cost:60 ms
parse block 292693987,cost:49 ms
parse block 292693986,cost:28 ms
parse block 292693985,cost:7 ms
parse block 292693984,cost:38 ms
parse block 292693983,cost:56 ms
parse block 292693982,cost:40 ms
parse block 292693981,cost:26 ms
parse block 292693980,cost:57 ms
parse block 292693979,cost:44 ms
parse block 292693978,cost:37 ms
parse block 292693977,cost:20 ms
parse block 292693976,cost:48 ms
parse block 292693975,cost:35 ms
parse block 292693974,cost:32 ms
parse block 292693973,cost:23 ms
parse block 292693972,cost:35 ms
parse block 292693971,cost:11 ms
parse block 292693970,cost:11 ms
parse block 292693969,cost:16 ms
parse block 292693968,cost:30 ms
parse block 292693967,cost:81 ms
parse block 292693966,cost:36 ms
parse block 292693965,cost:48 ms
Invalid tokenAmount: 0, skipping transaction 2GVj1QBeHpAhXyYhgRJgKN2bL8jUegMp11c3xCUpyvNtJLB4LrNbkyyfdxFArYpgaGJUaUzfLawa82mYfVhWGuRe
parse block 292693964,cost:15 ms
parse block 292693963,cost:39 ms
parse block 292693962,cost:52 ms
parse block 292693961,cost:62 ms
parse block 292693960,cost:63 ms
parse block 292693955,cost:25 ms
parse block 292693954,cost:64 ms
parse block 292693953,cost:6 ms
parse block 292693952,cost:32 ms
parse block 292693951,cost:57 ms
parse block 292693950,cost:40 ms
parse block 292693949,cost:54 ms
parse block 292693948,cost:21 ms
parse block 292693947,cost:44 ms
parse block 292693946,cost:83 ms
parse block 292693945,cost:50 ms
parse block 292693944,cost:62 ms
parse block 292693943,cost:53 ms
parse block 292693942,cost:76 ms
parse block 292693941,cost:40 ms
parse block 292693940,cost:14 ms
parse block 292693939,cost:18 ms
parse block 292693938,cost:25 ms
parse block 292693937,cost:21 ms
parse block 292693936,cost:50 ms
parse block 292693935,cost:30 ms
parse block 292693934,cost:41 ms
parse block 292693933,cost:19 ms
quoteSymbol not support 27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4, skipping transaction 2iumwJgGwcLcbKJS9zbY155tPv8wvawf9KWemMMjfSW7BZxXVnSdjv5CMoV6SmvdTQumzvxoi9LvqEA6n3HV8Zjk
Invalid tokenAmount: 0, skipping transaction 3TeSMuiaRprSVcTUR1Ezdt2Da7z1boKaph2rDRwXWSCUCXXecj5bmJbgMBxvyaH4q8KuEgULAcjBctMtrQowECAE
quoteSymbol not support GMai1NvHreNe135cvxya1gHaUJZiT1NAvbJkF4hPHQJ9, skipping transaction 3UUihmwVZ8FYZKH15WodsQztr7Qa7JWNb7YiNgqVucBFQ2H4HQN4YX21xBqCW3oCmidnf6k93bKpU2qsAwZgzH2w
quoteSymbol not support 6JoH8vJCJeJQyP8BtJfzKmtifisHrF5Nwy3oqRwjpump, skipping transaction vv9S6HYu414inD6sTTvrbA8wfhh95DBaZMtL5mKN2TYeWQVpsuJFxwhdHBK89xhKGDy1aDJuLp15HE28JvEBim8
quoteSymbol not support 4cZ8Dj2FYgHPFtKfA4grXDMcrqipQtx5Y7JLWN7hR7CH, skipping transaction 5FWL1yKgdcietUzNGpuqnFaFPPq15TZfbgns4SJh9uerVgdeQqgTLdyXQJoXCH4DYyqkwXLJLarCbtRknhvSSaE
Invalid tokenAmount: 0, skipping transaction 66wwPHo5o8urXRY7XpgsY7fME4iFmesAfAE4HNwVPSGiBiJVbP3U33jVUWhQF9VrYMr5CA9aJKoKgoEtKRY94vFQ
quoteSymbol not support mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So, skipping transaction 5oBd52Phkw5xha43TEwDHhR2uNbdLCUNEfiVeNuoBmoxYgMNjdqA4JFj8t4diScuYgzZ9wH19fGMoBaFzrNbU5Ki
Invalid tokenAmount: 0, skipping transaction 4x3Ztje14W1jzgVMnvqhz5kqqiocMuhCedKkGwj7DQY4CmWjw85ZAZpLhx8aYrcaXvQ7btsuRX7p6bGbjnJNndSK
Invalid quoteAddress: undefined, skipping transaction 3rrd1T7gpMdpxEJt7eLjSK2rUC4J6K6E5qcy14cHRxq9yqxvMYNmAfRKgM89B3ndgGwD9q2T9VdZqQoiqTDyYzp7
Invalid quoteAddress: undefined, skipping transaction 2PtPeeAp21LxzvkBTAwFcN83pLhUHVA8ayAoUfBUQhW3cTHNSNvaWedU76kAw4eUo4CR7JbRCyRfaoyJUSChVkBs
Invalid tokenAmount: 0, skipping transaction ACnrTtPWSBUR5YkHb4q6Qmhi729chK3E5bwbRGEtopguiWNbuMkSTLpyjP7AWMXmuQ9pmNQqPsRCoia8j5TNkCU
Invalid quoteAmount: 0, skipping transaction 3PydrTtybwYEiB5yXd5qHiwgiFZjQ2AZUoMRdpNA6xYaa6Ys7f6g3VhrAbXyocExhkRyBGsymBFtTLDJSpQjP96L
Invalid tokenAmount: 0, skipping transaction 4HTTJUigwdNbUkXFo4H7oxHAvE69qY9qFkz89zd2ycqi53kdrtMMULT3Qk2ces7PS5pM6aMCvC8g1hQBSd9J61S2
Invalid quoteAddress: undefined, skipping transaction 7PjQC5Jhpj2AnMj5sDBDaCSQ2Rc63Bt9wKgySRcKy1fU877cvdGAwVmg1eWzJ3efEkTbTYCnydGxuLb4tfrHNoJ
Invalid quoteAddress: undefined, skipping transaction 4JfqjDCLd3tmWwQQDvyB3dCizBZRobmWrr6EeLFcxWKtxTTxFoDzp9HxHeFHKWSLKbULv6Ku522m17tHT4r7qHj9
Invalid quoteAmount: 0, skipping transaction 45r7tKvs6inZP6xfBV5g8fmXNg8vvUVyh3zd3ZgXivCWWbRgAtjebHJGCj9HSYiwJy1Q8pSshRGQKF4a9yk54w96
quoteSymbol not support 8ciyq2KiU6xvGMR2vmk9zzuzy1anBFtFKWko4dYvpump, skipping transaction 2rHJavfTnfmYQj52eAELHkFH8Rou3eYWPFWCoh8L8Pcv6LSUXNeUHgyPVE7FbYoZuY1FpyZdURh6c9EBHpYEJjRV
✅ 插入 8462 条记录到 solana_history_data_new
HIGH PERFORMANCE: parse 96 blocks, cost: 4328 ms
[Port 8012] server total use, cost: 4343 ms
100
parse block 292690432,cost:38 ms
parse block 292690431,cost:31 ms
parse block 292690430,cost:13 ms
parse block 292690429,cost:35 ms
parse block 292690428,cost:32 ms
parse block 292690427,cost:43 ms
parse block 292690426,cost:12 ms
parse block 292690425,cost:48 ms
parse block 292690424,cost:36 ms
parse block 292690423,cost:22 ms
parse block 292690422,cost:64 ms
parse block 292690421,cost:65 ms
parse block 292690420,cost:43 ms
parse block 292690419,cost:29 ms
parse block 292690418,cost:38 ms
parse block 292690417,cost:37 ms
parse block 292690416,cost:42 ms
parse block 292690415,cost:54 ms
parse block 292690414,cost:56 ms
parse block 292690413,cost:14 ms
parse block 292690412,cost:52 ms
parse block 292690411,cost:55 ms
parse block 292690410,cost:33 ms
parse block 292690409,cost:40 ms
parse block 292690408,cost:44 ms
parse block 292690407,cost:32 ms
parse block 292690406,cost:26 ms
parse block 292690405,cost:90 ms
parse block 292690404,cost:3 ms
parse block 292690403,cost:49 ms
parse block 292690402,cost:25 ms
parse block 292690401,cost:33 ms
parse block 292690400,cost:27 ms
parse block 292690399,cost:9 ms
parse block 292690398,cost:70 ms
parse block 292690397,cost:41 ms
parse block 292690396,cost:18 ms
parse block 292690395,cost:41 ms
parse block 292690394,cost:62 ms
parse block 292690393,cost:22 ms
parse block 292690392,cost:39 ms
quoteSymbol not support SRMuApVNdxXokk5GT7XD5cUUgXMBCoAz2LHeuAoKWRt, skipping transaction 2ZGiZFzdaouRVUZAJ8BiHehrSZyQAyUbQGyvnqnVneXoZ9R8qBaaBZPbd5pHAV8W7E5GraxAtiU9pKE4tjy9HNzr
parse block 292690391,cost:32 ms
parse block 292690390,cost:55 ms
parse block 292690389,cost:49 ms
parse block 292690388,cost:31 ms
parse block 292690387,cost:47 ms
parse block 292690386,cost:32 ms
parse block 292690385,cost:60 ms
parse block 292690384,cost:66 ms
parse block 292690383,cost:30 ms
parse block 292690382,cost:19 ms
